order_item_id,order_id,sku,product_name_en,product_name_cn,product_image,category,quantity,unit_price_usd,item_sales_amount_usd,store_id,store_name,platform,country_code,country_name_cn
DEMO2025092900512-1,DEMO2025092900512,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST005,Xing Fan Go,mercado,RU,俄罗斯
DEMO2025092900513-1,DEMO2025092900513,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900514-1,DEMO2025092900514,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,mercado,GB,英国
DEMO2025092900515-1,DEMO2025092900515,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,2,34.99,69.98,ST001,YHR C,tiktok,PH,菲律宾
DEMO2025092900516-1,DEMO2025092900516,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST007,YIHRA,temu,US,美国
DEMO2025092900517-1,DEMO2025092900517,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST004,Outdoor equipment shop,temu,RU,俄罗斯
DEMO2025092900518-1,DEMO2025092900518,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900519-1,DEMO2025092900519,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST004,Outdoor equipment shop,mercado,RU,俄罗斯
DEMO2025092900520-1,DEMO2025092900520,SKU005,Rechargeable LED Camping Lantern,充电式LED露营灯,/assets/products/placeholder_005.png,Lighting,1,258.99,258.99,ST005,Xing Fan Go,temu,GB,英国
DEMO2025092900521-1,DEMO2025092900521,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,AliExpress,US,美国
DEMO2025092900522-1,DEMO2025092900522,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST002,Camplab Outdoor Peak,tiktok,US,美国
DEMO2025092900523-1,DEMO2025092900523,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,tiktok,US,美国
DEMO2025092900524-1,DEMO2025092900524,SKU005,Rechargeable LED Camping Lantern,充电式LED露营灯,/assets/products/placeholder_005.png,Lighting,1,258.99,258.99,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900525-1,DEMO2025092900525,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST007,YIHRA,temu,US,美国
DEMO2025092900526-1,DEMO2025092900526,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,ozon,FR,法国
DEMO2025092900527-1,DEMO2025092900527,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,AliExpress,GB,英国
DEMO2025092900528-1,DEMO2025092900528,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST007,YIHRA,AliExpress,FR,法国
DEMO2025092900529-1,DEMO2025092900529,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST001,YHR C,ozon,US,美国
DEMO2025092900530-1,DEMO2025092900530,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST007,YIHRA,tiktok,PH,菲律宾
DEMO2025092900531-1,DEMO2025092900531,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST007,YIHRA,AliExpress,GB,英国
DEMO2025092900532-1,DEMO2025092900532,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,AliExpress,VN,越南
DEMO2025092900533-1,DEMO2025092900533,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST003,Coco Sports and Outdoors,ozon,US,美国
DEMO2025092900534-1,DEMO2025092900534,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,temu,GB,英国
DEMO2025092900535-1,DEMO2025092900535,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,mercado,US,美国
DEMO2025092900536-1,DEMO2025092900536,SKU005,Rechargeable LED Camping Lantern,充电式LED露营灯,/assets/products/placeholder_005.png,Lighting,1,258.99,258.99,ST007,YIHRA,tiktok,FR,法国
DEMO2025092900537-1,DEMO2025092900537,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,2,76.99,153.98,ST002,Camplab Outdoor Peak,temu,TH,泰国
DEMO2025092900538-1,DEMO2025092900538,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900539-1,DEMO2025092900539,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900540-1,DEMO2025092900540,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,2,36.99,73.98,ST004,Outdoor equipment shop,AliExpress,RU,俄罗斯
DEMO2025092900541-1,DEMO2025092900541,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST001,YHR C,tiktok,GB,英国
DEMO2025092900542-1,DEMO2025092900542,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST004,Outdoor equipment shop,tiktok,FR,法国
DEMO2025092900543-1,DEMO2025092900543,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST004,Outdoor equipment shop,temu,GB,英国
DEMO2025092900544-1,DEMO2025092900544,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900545-1,DEMO2025092900545,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,temu,PH,菲律宾
DEMO2025092900546-1,DEMO2025092900546,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,tiktok,MY,马来西亚
DEMO2025092900547-1,DEMO2025092900547,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST006,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900548-1,DEMO2025092900548,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900549-1,DEMO2025092900549,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900550-1,DEMO2025092900550,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST005,Xing Fan Go,mercado,FR,法国
DEMO2025092900551-1,DEMO2025092900551,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST005,Xing Fan Go,tiktok,FR,法国
DEMO2025092900552-1,DEMO2025092900552,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,AliExpress,RU,俄罗斯
DEMO2025092900553-1,DEMO2025092900553,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST007,YIHRA,tiktok,GB,英国
DEMO2025092900554-1,DEMO2025092900554,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900555-1,DEMO2025092900555,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST003,Coco Sports and Outdoors,ozon,GB,英国
DEMO2025092900556-1,DEMO2025092900556,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST001,YHR C,AliExpress,US,美国
DEMO2025092900557-1,DEMO2025092900557,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900558-1,DEMO2025092900558,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,temu,VN,越南
DEMO2025092900559-1,DEMO2025092900559,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST005,Xing Fan Go,AliExpress,FR,法国
DEMO2025092900560-1,DEMO2025092900560,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST006,Xing Fan Go,AliExpress,RU,俄罗斯
DEMO2025092900561-1,DEMO2025092900561,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST006,Xing Fan Go,tiktok,US,美国
DEMO2025092900562-1,DEMO2025092900562,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,mercado,FR,法国
DEMO2025092900563-1,DEMO2025092900563,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900564-1,DEMO2025092900564,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST003,Coco Sports and Outdoors,temu,FR,法国
DEMO2025092900565-1,DEMO2025092900565,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST006,Xing Fan Go,AliExpress,TH,泰国
DEMO2025092900566-1,DEMO2025092900566,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST002,Camplab Outdoor Peak,ozon,FR,法国
DEMO2025092900567-1,DEMO2025092900567,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900568-1,DEMO2025092900568,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST004,Outdoor equipment shop,ozon,TH,泰国
DEMO2025092900569-1,DEMO2025092900569,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900570-1,DEMO2025092900570,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST006,Xing Fan Go,tiktok,PH,菲律宾
DEMO2025092900571-1,DEMO2025092900571,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST003,Coco Sports and Outdoors,mercado,RU,俄罗斯
DEMO2025092900572-1,DEMO2025092900572,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST001,YHR C,tiktok,VN,越南
DEMO2025092900573-1,DEMO2025092900573,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST004,Outdoor equipment shop,temu,VN,越南
DEMO2025092900574-1,DEMO2025092900574,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST006,Xing Fan Go,AliExpress,GB,英国
DEMO2025092900575-1,DEMO2025092900575,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST007,YIHRA,temu,MY,马来西亚
DEMO2025092900576-1,DEMO2025092900576,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900577-1,DEMO2025092900577,SKU005,Rechargeable LED Camping Lantern,充电式LED露营灯,/assets/products/placeholder_005.png,Lighting,1,258.99,258.99,ST003,Coco Sports and Outdoors,tiktok,MY,马来西亚
DEMO2025092900578-1,DEMO2025092900578,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST003,Coco Sports and Outdoors,mercado,FR,法国
DEMO2025092900579-1,DEMO2025092900579,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900580-1,DEMO2025092900580,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,tiktok,TH,泰国
DEMO2025092900581-1,DEMO2025092900581,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900582-1,DEMO2025092900582,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900583-1,DEMO2025092900583,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,2,35.99,71.98,ST006,Xing Fan Go,ozon,US,美国
DEMO2025092900584-1,DEMO2025092900584,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,AliExpress,TH,泰国
DEMO2025092900585-1,DEMO2025092900585,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST001,YHR C,tiktok,US,美国
DEMO2025092900586-1,DEMO2025092900586,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST003,Coco Sports and Outdoors,ozon,VN,越南
DEMO2025092900587-1,DEMO2025092900587,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,ozon,US,美国
DEMO2025092900588-1,DEMO2025092900588,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST004,Outdoor equipment shop,ozon,US,美国
DEMO2025092900589-1,DEMO2025092900589,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,temu,RU,俄罗斯
DEMO2025092900590-1,DEMO2025092900590,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900591-1,DEMO2025092900591,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,AliExpress,US,美国
DEMO2025092900592-1,DEMO2025092900592,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST007,YIHRA,ozon,PH,菲律宾
DEMO2025092900593-1,DEMO2025092900593,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,AliExpress,VN,越南
DEMO2025092900594-1,DEMO2025092900594,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,2,35.99,71.98,ST007,YIHRA,tiktok,MY,马来西亚
DEMO2025092900595-1,DEMO2025092900595,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900596-1,DEMO2025092900596,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST002,Camplab Outdoor Peak,AliExpress,MY,马来西亚
DEMO2025092900597-1,DEMO2025092900597,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,2,36.99,73.98,ST002,Camplab Outdoor Peak,tiktok,VN,越南
DEMO2025092900598-1,DEMO2025092900598,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST001,YHR C,ozon,GB,英国
DEMO2025092900599-1,DEMO2025092900599,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,2,35.99,71.98,ST005,Xing Fan Go,tiktok,US,美国
DEMO2025092900600-1,DEMO2025092900600,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,tiktok,FR,法国
DEMO2025092900601-1,DEMO2025092900601,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900602-1,DEMO2025092900602,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST004,Outdoor equipment shop,temu,RU,俄罗斯
DEMO2025092900603-1,DEMO2025092900603,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,mercado,RU,俄罗斯
DEMO2025092900604-1,DEMO2025092900604,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,ozon,FR,法国
DEMO2025092900605-1,DEMO2025092900605,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST006,Xing Fan Go,AliExpress,US,美国
DEMO2025092900606-1,DEMO2025092900606,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900607-1,DEMO2025092900607,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST007,YIHRA,ozon,FR,法国
DEMO2025092900608-1,DEMO2025092900608,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST001,YHR C,ozon,MY,马来西亚
DEMO2025092900609-1,DEMO2025092900609,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900610-1,DEMO2025092900610,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,AliExpress,RU,俄罗斯
DEMO2025092900611-1,DEMO2025092900611,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST001,YHR C,mercado,MY,马来西亚
DEMO2025092900612-1,DEMO2025092900612,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,3,33.99,101.97,ST007,YIHRA,AliExpress,TH,泰国
DEMO2025092900613-1,DEMO2025092900613,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST001,YHR C,AliExpress,MY,马来西亚
DEMO2025092900614-1,DEMO2025092900614,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,tiktok,US,美国
DEMO2025092900615-1,DEMO2025092900615,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,AliExpress,GB,英国
DEMO2025092900616-1,DEMO2025092900616,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,AliExpress,GB,英国
DEMO2025092900617-1,DEMO2025092900617,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST005,Xing Fan Go,temu,GB,英国
DEMO2025092900618-1,DEMO2025092900618,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900619-1,DEMO2025092900619,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900620-1,DEMO2025092900620,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST004,Outdoor equipment shop,AliExpress,FR,法国
DEMO2025092900621-1,DEMO2025092900621,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST001,YHR C,mercado,GB,英国
DEMO2025092900622-1,DEMO2025092900622,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST004,Outdoor equipment shop,ozon,GB,英国
DEMO2025092900623-1,DEMO2025092900623,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,AliExpress,GB,英国
DEMO2025092900624-1,DEMO2025092900624,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST001,YHR C,temu,FR,法国
DEMO2025092900625-1,DEMO2025092900625,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900626-1,DEMO2025092900626,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900627-1,DEMO2025092900627,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,temu,RU,俄罗斯
DEMO2025092900628-1,DEMO2025092900628,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900629-1,DEMO2025092900629,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,AliExpress,VN,越南
DEMO2025092900630-1,DEMO2025092900630,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900631-1,DEMO2025092900631,SKU005,Rechargeable LED Camping Lantern,充电式LED露营灯,/assets/products/placeholder_005.png,Lighting,1,258.99,258.99,ST002,Camplab Outdoor Peak,AliExpress,MY,马来西亚
DEMO2025092900632-1,DEMO2025092900632,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST002,Camplab Outdoor Peak,ozon,GB,英国
DEMO2025092900633-1,DEMO2025092900633,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,mercado,FR,法国
DEMO2025092900634-1,DEMO2025092900634,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST002,Camplab Outdoor Peak,tiktok,US,美国
DEMO2025092900635-1,DEMO2025092900635,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST005,Xing Fan Go,tiktok,VN,越南
DEMO2025092900636-1,DEMO2025092900636,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900637-1,DEMO2025092900637,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,2,33.99,67.98,ST002,Camplab Outdoor Peak,AliExpress,GB,英国
DEMO2025092900638-1,DEMO2025092900638,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,tiktok,GB,英国
DEMO2025092900639-1,DEMO2025092900639,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST001,YHR C,temu,FR,法国
DEMO2025092900640-1,DEMO2025092900640,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST001,YHR C,tiktok,RU,俄罗斯
DEMO2025092900641-1,DEMO2025092900641,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,AliExpress,FR,法国
